milliseconds (ms),frame_start,frame_end,bpm
4939,141,141,72.18072
4955,142,141,72.18072
4971,142,141,72.18072
4987,142,142,72.18072
5003,143,142,120.3012
5019,143,143,120.3012
5035,144,143,120.3012
5051,144,144,120.3012
5067,145,144,120.3012
5083,145,145,120.3012
5099,146,145,120.3012
5115,146,146,120.3012
5131,147,146,120.3012
5147,147,147,120.3012
5163,148,147,120.3012
5179,148,147,84.21083999999999
5195,148,148,84.21083999999999
5211,149,148,84.21083999999999
5227,149,149,84.21083999999999
5243,150,149,84.21083999999999
5259,150,150,84.21083999999999
5275,151,150,84.21083999999999
5291,151,151,84.21083999999999
5307,152,151,84.21083999999999
5323,152,152,84.21083999999999
5339,153,152,84.21083999999999
5355,153,152,84.21083999999999
5371,153,153,84.21083999999999
5387,154,153,84.21083999999999
5403,154,154,84.21083999999999
5419,155,154,84.21083999999999
5435,155,155,84.21083999999999
5451,156,155,84.21083999999999
5467,156,156,84.21083999999999
5483,157,156,84.21083999999999
5499,157,157,84.21083999999999
5515,158,157,84.21083999999999
5531,158,158,120.3012
5547,159,158,120.3012
5563,159,158,120.3012
5579,159,159,120.3012
5595,160,159,120.3012
5611,160,160,120.3012
5627,161,160,120.3012
5643,161,161,120.3012
5659,162,161,120.3012
5675,162,162,120.3012
5691,163,162,120.3012
5707,163,163,120.3012
5723,164,163,120.3012
5739,164,164,120.3012
5755,165,164,120.3012
5771,165,164,120.3012
5787,165,165,120.3012
5803,166,165,120.3012
5819,166,166,120.3012
5835,167,166,120.3012
5851,167,167,120.3012
5867,168,167,120.3012
5883,168,168,120.3012
5899,169,168,120.3012
5915,169,169,120.3012
5931,170,169,120.3012
5947,170,169,120.3012
5963,170,170,120.3012
5979,171,170,120.3012
5995,171,171,120.3012
6011,172,171,120.3012
6027,172,172,120.3012
6043,173,172,120.3012
6059,173,173,120.3012
6075,174,173,120.3012
6091,174,174,120.3012
6107,175,174,120.3012
6123,175,175,120.3012
6139,176,175,120.3012
6155,176,175,120.3012
6171,176,176,120.3012
6187,177,176,120.3012
6203,177,177,120.3012
6219,178,177,120.3012
6235,178,178,120.3012
6251,179,178,120.3012
6267,179,179,120.3012
6283,180,179,120.3012
6299,180,180,120.3012
6315,181,180,120.3012
6331,181,180,120.3012
6347,181,181,120.3012
6363,182,181,120.3012
6379,182,182,120.3012
6395,183,182,120.3012
6411,183,183,120.3012
6427,184,183,120.3012
6443,184,184,120.3012
6459,185,184,120.3012
6475,185,185,120.3012
6491,186,185,120.3012
6507,186,186,108.27107999999998
6523,187,186,108.27107999999998
6539,187,186,108.27107999999998
6555,187,187,108.27107999999998
6571,188,187,108.27107999999998
6587,188,188,108.27107999999998
6603,189,188,72.18072
6619,189,189,72.18072
6635,190,189,72.18072
6651,190,190,72.18072
6667,191,190,72.18072
6683,191,191,72.18072
6699,192,191,72.18072
6715,192,191,72.18072
6731,192,192,72.18072
6747,193,192,72.18072
6763,193,193,72.18072
6779,194,193,72.18072
6795,194,194,72.18072
6811,195,194,72.18072
6827,195,195,72.18072
6843,196,195,72.18072
6859,196,196,72.18072
6875,197,196,72.18072
6891,197,197,72.18072
6907,198,197,72.18072
6923,198,197,72.18072
6939,198,198,72.18072
6955,199,198,72.18072
6971,199,199,72.18072
6987,200,199,72.18072
7003,200,200,72.18072
7019,201,200,72.18072
7035,201,201,72.18072
7051,202,201,72.18072
7067,202,202,72.18072
7083,203,202,72.18072
7099,203,202,72.18072
7115,203,203,72.18072
7131,204,203,48.12047999999999
7147,204,204,48.12047999999999
7163,205,204,48.12047999999999
7179,205,205,48.12047999999999
7195,206,205,48.12047999999999
7211,206,206,48.12047999999999
7227,207,206,48.12047999999999
7243,207,207,48.12047999999999
7259,208,207,48.12047999999999
7275,208,208,48.12047999999999
7291,209,208,48.12047999999999
7307,209,208,48.12047999999999
7323,209,209,48.12047999999999
7339,210,209,48.12047999999999
7355,210,210,48.12047999999999
7371,211,210,48.12047999999999
7387,211,211,48.12047999999999
7403,212,211,48.12047999999999
7419,212,212,48.12047999999999
7435,213,212,48.12047999999999
7451,213,213,48.12047999999999
7467,214,213,48.12047999999999
7483,214,214,48.12047999999999
7499,215,214,48.12047999999999
7515,215,214,48.12047999999999
7531,215,215,48.12047999999999
7547,216,215,48.12047999999999
7563,216,216,48.12047999999999
7579,217,216,48.12047999999999
7595,217,217,48.12047999999999
7611,218,217,48.12047999999999
7627,218,218,48.12047999999999
7643,219,218,48.12047999999999
7659,219,219,48.12047999999999
7675,220,219,48.12047999999999
7691,220,219,48.12047999999999
7707,220,220,48.12047999999999
7723,221,220,72.18072
7739,221,221,72.18072
7755,222,221,120.3012
7771,222,222,120.3012
7787,223,222,120.3012
7803,223,223,120.3012
7819,224,223,120.3012
7835,224,224,120.3012
7851,225,224,120.3012
7867,225,225,120.3012
7883,226,225,120.3012
7899,226,225,120.3012
7915,226,226,120.3012
7931,227,226,120.3012
7947,227,227,120.3012
7963,228,227,96.24095999999999
7979,228,228,96.24095999999999
7995,229,228,96.24095999999999
8011,229,229,96.24095999999999
8027,230,229,96.24095999999999
8043,230,230,96.24095999999999
8059,231,230,96.24095999999999
8075,231,230,96.24095999999999
8091,231,231,96.24095999999999
8107,232,231,96.24095999999999
8123,232,232,96.24095999999999
8139,233,232,96.24095999999999
8155,233,233,96.24095999999999
8171,234,233,96.24095999999999
8187,234,234,96.24095999999999
8203,235,234,120.3012
8219,235,235,120.3012
8235,236,235,120.3012
8251,236,236,120.3012
8267,237,236,120.3012
8283,237,236,120.3012
8299,237,237,120.3012
8315,238,237,120.3012
8331,238,238,120.3012
8347,239,238,120.3012
8363,239,239,120.3012
8379,240,239,120.3012
8395,240,240,120.3012
8411,241,240,120.3012
8427,241,241,120.3012
8443,242,241,120.3012
8459,242,241,120.3012
8475,242,242,120.3012
8491,243,242,48.12047999999999
8507,243,243,48.12047999999999
8523,244,243,120.3012
8539,244,244,120.3012
8555,245,244,48.12047999999999
8571,245,245,48.12047999999999
8587,246,245,48.12047999999999
8603,246,246,48.12047999999999
8619,247,246,48.12047999999999
8635,247,247,48.12047999999999
8651,248,247,48.12047999999999
8667,248,247,48.12047999999999
8683,248,248,48.12047999999999
8699,249,248,48.12047999999999
8715,249,249,48.12047999999999
8731,250,249,48.12047999999999
8747,250,250,48.12047999999999
8763,251,250,48.12047999999999
8779,251,251,48.12047999999999
8795,252,251,48.12047999999999
8811,252,252,120.3012
8827,253,252,120.3012
8843,253,253,120.3012
8859,254,253,120.3012
8875,254,253,120.3012
8891,254,254,120.3012
8907,255,254,120.3012
8923,255,255,120.3012
8939,256,255,120.3012
8955,256,256,120.3012
8971,257,256,120.3012
8987,257,257,120.3012
9003,258,257,120.3012
9019,258,258,120.3012
9035,259,258,120.3012
9051,259,258,96.24095999999999
9067,259,259,96.24095999999999
9083,260,259,96.24095999999999
9099,260,260,96.24095999999999
9115,261,260,96.24095999999999
9131,261,261,96.24095999999999
9147,262,261,96.24095999999999
9163,262,262,96.24095999999999
9179,263,262,96.24095999999999
9195,263,263,96.24095999999999
9211,264,263,96.24095999999999
9227,264,264,72.18072
9243,265,264,72.18072
9259,265,264,72.18072
9275,265,265,72.18072
9291,266,265,72.18072
9307,266,266,72.18072
9323,267,266,72.18072
9339,267,267,72.18072
9355,268,267,72.18072
9371,268,268,72.18072
9387,269,268,72.18072
9403,269,269,72.18072
9419,270,269,72.18072
9435,270,269,72.18072
9451,270,270,72.18072
9467,271,270,48.12047999999999
9483,271,271,48.12047999999999
9499,272,271,48.12047999999999
9515,272,272,48.12047999999999
9531,273,272,48.12047999999999
9547,273,273,48.12047999999999
9563,274,273,48.12047999999999
9579,274,274,48.12047999999999
9595,275,274,48.12047999999999
9611,275,275,48.12047999999999
9627,276,275,48.12047999999999
9643,276,275,48.12047999999999
9659,276,276,48.12047999999999
9675,277,276,48.12047999999999
9691,277,277,48.12047999999999
9707,278,277,48.12047999999999
9723,278,278,48.12047999999999
9739,279,278,48.12047999999999
9755,279,279,48.12047999999999
9771,280,279,48.12047999999999
9787,280,280,48.12047999999999
9803,281,280,48.12047999999999
9819,281,280,48.12047999999999
9835,281,281,48.12047999999999
9851,282,281,48.12047999999999
9867,282,282,48.12047999999999
9883,283,282,48.12047999999999
9899,283,283,48.12047999999999
9915,284,283,48.12047999999999
9931,284,284,48.12047999999999
9947,285,284,48.12047999999999
9963,285,285,48.12047999999999
9979,286,285,48.12047999999999
9995,286,286,48.12047999999999
10011,287,286,48.12047999999999
10027,287,286,48.12047999999999
10043,287,287,48.12047999999999
10059,288,287,48.12047999999999
10075,288,288,48.12047999999999
10091,289,288,48.12047999999999
10107,289,289,48.12047999999999
10123,290,289,48.12047999999999
10139,290,290,48.12047999999999
10155,291,290,48.12047999999999
10171,291,291,48.12047999999999
10187,292,291,48.12047999999999
10203,292,291,48.12047999999999
10219,292,292,48.12047999999999
10235,293,292,72.18072
10251,293,293,72.18072
10267,294,293,72.18072
10283,294,294,72.18072
10299,295,294,72.18072
10315,295,295,72.18072
10331,296,295,72.18072
10347,296,296,72.18072
10363,297,296,72.18072
10379,297,297,72.18072
10395,298,297,72.18072
10411,298,297,72.18072
10427,298,298,72.18072
10443,299,298,72.18072
10459,299,299,72.18072
10475,300,299,96.24095999999999
10491,300,300,96.24095999999999
10507,301,300,96.24095999999999
10523,301,301,96.24095999999999
10539,302,301,96.24095999999999
10555,302,302,96.24095999999999
10571,303,302,96.24095999999999
10587,303,303,96.24095999999999
10603,304,303,96.24095999999999
10619,304,303,96.24095999999999
10635,304,304,96.24095999999999
10651,305,304,96.24095999999999
10667,305,305,96.24095999999999
10683,306,305,96.24095999999999
10699,306,306,96.24095999999999
10715,307,306,48.12047999999999
10731,307,307,48.12047999999999
10747,308,307,48.12047999999999
10763,308,308,48.12047999999999
10779,309,308,48.12047999999999
10795,309,308,48.12047999999999
10811,309,309,48.12047999999999
10827,310,309,48.12047999999999
10843,310,310,48.12047999999999
10859,311,310,48.12047999999999
10875,311,311,48.12047999999999
10891,312,311,48.12047999999999
10907,312,312,48.12047999999999
10923,313,312,48.12047999999999
10939,313,313,48.12047999999999
10955,314,313,48.12047999999999
10971,314,314,48.12047999999999
10987,315,314,48.12047999999999
11003,315,314,48.12047999999999
11019,315,315,48.12047999999999
11035,316,315,48.12047999999999
11051,316,316,48.12047999999999
11067,317,316,48.12047999999999
11083,317,317,48.12047999999999
11099,318,317,48.12047999999999
11115,318,318,48.12047999999999
11131,319,318,48.12047999999999
11147,319,319,48.12047999999999
11163,320,319,48.12047999999999
11179,320,319,48.12047999999999
11195,320,320,48.12047999999999
11211,321,320,48.12047999999999
11227,321,321,48.12047999999999
11243,322,321,48.12047999999999
11259,322,322,48.12047999999999
11275,323,322,48.12047999999999
11291,323,323,48.12047999999999
11307,324,323,48.12047999999999
11323,324,324,48.12047999999999
11339,325,324,48.12047999999999
11355,325,325,120.3012
11371,326,325,120.3012
11387,326,325,84.21083999999999
11403,326,326,84.21083999999999
11419,327,326,84.21083999999999
11435,327,327,84.21083999999999
11451,328,327,84.21083999999999
11467,328,328,84.21083999999999
11483,329,328,84.21083999999999
11499,329,329,84.21083999999999
11515,330,329,84.21083999999999
11531,330,330,96.24095999999999
11547,331,330,96.24095999999999
11563,331,330,96.24095999999999
11579,331,331,96.24095999999999
11595,332,331,96.24095999999999
11611,332,332,96.24095999999999
11627,333,332,96.24095999999999
11643,333,333,96.24095999999999
11659,334,333,96.24095999999999
11675,334,334,96.24095999999999
11691,335,334,96.24095999999999
11707,335,335,96.24095999999999
11723,336,335,96.24095999999999
11739,336,336,96.24095999999999
11755,337,336,96.24095999999999
11771,337,336,96.24095999999999
11787,337,337,96.24095999999999
11803,338,337,96.24095999999999
11819,338,338,96.24095999999999
11835,339,338,72.18072
11851,339,339,72.18072
11867,340,339,72.18072
11883,340,340,72.18072
11899,341,340,72.18072
11915,341,341,72.18072
11931,342,341,72.18072
11947,342,342,72.18072
11963,343,342,72.18072
11979,343,342,48.12047999999999
11995,343,343,48.12047999999999
12011,344,343,48.12047999999999
12027,344,344,48.12047999999999
12043,345,344,48.12047999999999
12059,345,345,48.12047999999999
12075,346,345,48.12047999999999
12091,346,346,48.12047999999999
12107,347,346,48.12047999999999
12123,347,347,48.12047999999999
12139,348,347,48.12047999999999
12155,348,347,48.12047999999999
12171,348,348,48.12047999999999
12187,349,348,48.12047999999999
12203,349,349,48.12047999999999
12219,350,349,48.12047999999999
12235,350,350,48.12047999999999
12251,351,350,48.12047999999999
12267,351,351,48.12047999999999
12283,352,351,48.12047999999999
12299,352,352,48.12047999999999
12315,353,352,48.12047999999999
12331,353,353,48.12047999999999
12347,354,353,48.12047999999999
12363,354,353,48.12047999999999
12379,354,354,48.12047999999999
12395,355,354,48.12047999999999
12411,355,355,48.12047999999999
12427,356,355,48.12047999999999
12443,356,356,48.12047999999999
12459,357,356,48.12047999999999
12475,357,357,48.12047999999999
12491,358,357,48.12047999999999
12507,358,358,48.12047999999999
12523,359,358,48.12047999999999
12539,359,358,48.12047999999999
12555,359,359,48.12047999999999
12571,360,359,48.12047999999999
12587,360,360,48.12047999999999
12603,361,360,84.21083999999999
12619,361,361,84.21083999999999
12635,362,361,84.21083999999999
12651,362,362,84.21083999999999
12667,363,362,84.21083999999999
12683,363,363,84.21083999999999
12699,364,363,84.21083999999999
12715,364,364,84.21083999999999
12731,365,364,84.21083999999999
12747,365,364,84.21083999999999
12763,365,365,84.21083999999999
12779,366,365,84.21083999999999
12795,366,366,84.21083999999999
12811,367,366,84.21083999999999
12827,367,367,84.21083999999999
12843,368,367,84.21083999999999
12859,368,368,84.21083999999999
12875,369,368,84.21083999999999
12891,369,369,84.21083999999999
12907,370,369,84.21083999999999
12923,370,369,84.21083999999999
12939,370,370,84.21083999999999
12955,371,370,84.21083999999999
12971,371,371,84.21083999999999
12987,372,371,84.21083999999999
13003,372,372,84.21083999999999
13019,373,372,84.21083999999999
13035,373,373,84.21083999999999
13051,374,373,48.12047999999999
13067,374,374,48.12047999999999
13083,375,374,48.12047999999999
13099,375,375,84.21083999999999
13115,376,375,84.21083999999999
13131,376,375,48.12047999999999
13147,376,376,48.12047999999999
13163,377,376,48.12047999999999
13179,377,377,48.12047999999999
13195,378,377,48.12047999999999
13211,378,378,48.12047999999999
13227,379,378,48.12047999999999
13243,379,379,48.12047999999999
13259,380,379,48.12047999999999
13275,380,380,48.12047999999999
13291,381,380,48.12047999999999
13307,381,380,48.12047999999999
13323,381,381,48.12047999999999
13339,382,381,48.12047999999999
13355,382,382,48.12047999999999
13371,383,382,48.12047999999999
13387,383,383,48.12047999999999
13403,384,383,48.12047999999999
13419,384,384,48.12047999999999
13435,385,384,48.12047999999999
13451,385,385,48.12047999999999
13467,386,385,48.12047999999999
13483,386,386,48.12047999999999
13499,387,386,48.12047999999999
13515,387,386,48.12047999999999
13531,387,387,48.12047999999999
13547,388,387,48.12047999999999
13563,388,388,48.12047999999999
13579,389,388,48.12047999999999
13595,389,389,48.12047999999999
13611,390,389,48.12047999999999
13627,390,390,48.12047999999999
13643,391,390,48.12047999999999
13659,391,391,48.12047999999999
13675,392,391,48.12047999999999
13691,392,392,48.12047999999999
13707,393,392,48.12047999999999
13723,393,392,48.12047999999999
13739,393,393,48.12047999999999
13755,394,393,48.12047999999999
13771,394,394,48.12047999999999
13787,395,394,48.12047999999999
13803,395,395,48.12047999999999
13819,396,395,48.12047999999999
13835,396,396,48.12047999999999
13851,397,396,48.12047999999999
13867,397,397,48.12047999999999
13883,398,397,48.12047999999999
13899,398,397,48.12047999999999
13915,398,398,48.12047999999999
13931,399,398,48.12047999999999
13947,399,399,48.12047999999999
13963,400,399,48.12047999999999
13979,400,400,48.12047999999999
13995,401,400,48.12047999999999
14011,401,401,48.12047999999999
14027,402,401,48.12047999999999
14043,402,402,48.12047999999999
14059,403,402,48.12047999999999
14075,403,403,48.12047999999999
14091,404,403,48.12047999999999
14107,404,403,48.12047999999999
14123,404,404,48.12047999999999
14139,405,404,48.12047999999999
14155,405,405,48.12047999999999
14171,406,405,48.12047999999999
14187,406,406,48.12047999999999
14203,407,406,48.12047999999999
14219,407,407,48.12047999999999
14235,408,407,48.12047999999999
14251,408,408,48.12047999999999
14267,409,408,48.12047999999999
14283,409,408,48.12047999999999
14299,409,409,48.12047999999999
14315,410,409,48.12047999999999
14331,410,410,48.12047999999999
14347,411,410,48.12047999999999
14363,411,411,48.12047999999999
14379,412,411,48.12047999999999
14395,412,412,48.12047999999999
14411,413,412,48.12047999999999
14427,413,413,48.12047999999999
14443,414,413,48.12047999999999
14459,414,414,48.12047999999999
14475,415,414,48.12047999999999
14491,415,414,48.12047999999999
14507,415,415,48.12047999999999
14523,416,415,48.12047999999999
14539,416,416,48.12047999999999
14555,417,416,48.12047999999999
14571,417,417,48.12047999999999
14587,418,417,48.12047999999999
14603,418,418,48.12047999999999
14619,419,418,48.12047999999999
14635,419,419,48.12047999999999
14651,420,419,48.12047999999999
14667,420,419,108.27107999999998
14683,420,420,108.27107999999998
14699,421,420,108.27107999999998
14715,421,421,108.27107999999998
14731,422,421,108.27107999999998
14747,422,422,108.27107999999998
14763,423,422,108.27107999999998
14779,423,423,108.27107999999998
14795,424,423,108.27107999999998
14811,424,424,108.27107999999998
14827,425,424,108.27107999999998
14843,425,425,108.27107999999998
14859,426,425,108.27107999999998
14875,426,425,108.27107999999998
14891,426,426,108.27107999999998
14907,427,426,108.27107999999998
14923,427,427,108.27107999999998
14939,428,427,108.27107999999998
14955,428,428,108.27107999999998
14971,429,428,108.27107999999998
14987,429,429,108.27107999999998
15003,430,429,108.27107999999998
15019,430,430,108.27107999999998
15035,431,430,108.27107999999998
15051,431,430,48.12047999999999
15067,431,431,48.12047999999999
15083,432,431,108.27107999999998
15099,432,432,108.27107999999998
15115,433,432,108.27107999999998
15131,433,433,108.27107999999998
15147,434,433,48.12047999999999
15163,434,434,48.12047999999999
15179,435,434,48.12047999999999
15195,435,435,48.12047999999999
15211,436,435,48.12047999999999
15227,436,436,96.24095999999999
15243,437,436,96.24095999999999
15259,437,436,96.24095999999999
15275,437,437,96.24095999999999
15291,438,437,96.24095999999999
15307,438,438,96.24095999999999
15323,439,438,96.24095999999999
15339,439,439,96.24095999999999
15355,440,439,96.24095999999999
15371,440,440,96.24095999999999
15387,441,440,96.24095999999999
15403,441,441,96.24095999999999
15419,442,441,96.24095999999999
15435,442,442,48.12047999999999
15451,443,442,48.12047999999999
15467,443,442,48.12047999999999
15483,443,443,48.12047999999999
15499,444,443,48.12047999999999
15515,444,444,48.12047999999999
15531,445,444,48.12047999999999
15547,445,445,48.12047999999999
15563,446,445,48.12047999999999
15579,446,446,48.12047999999999
15595,447,446,48.12047999999999
15611,447,447,48.12047999999999
15627,448,447,48.12047999999999
15643,448,447,48.12047999999999
15659,448,448,48.12047999999999
15675,449,448,48.12047999999999
15691,449,449,48.12047999999999
15707,450,449,48.12047999999999
15723,450,450,48.12047999999999
15739,451,450,48.12047999999999
15755,451,451,48.12047999999999
15771,452,451,48.12047999999999
15787,452,452,48.12047999999999
15803,453,452,48.12047999999999
15819,453,453,48.12047999999999
15835,454,453,48.12047999999999
15851,454,453,48.12047999999999
15867,454,454,48.12047999999999
15883,455,454,96.24095999999999
15899,455,455,96.24095999999999
15915,456,455,96.24095999999999
15931,456,456,96.24095999999999
15947,457,456,96.24095999999999
15963,457,457,96.24095999999999
15979,458,457,96.24095999999999
15995,458,458,96.24095999999999
16011,459,458,96.24095999999999
16027,459,458,96.24095999999999
16043,459,459,96.24095999999999
16059,460,459,96.24095999999999
16075,460,460,96.24095999999999
16091,461,460,96.24095999999999
16107,461,461,96.24095999999999
16123,462,461,108.27107999999998
16139,462,462,108.27107999999998
16155,463,462,108.27107999999998
16171,463,463,108.27107999999998
16187,464,463,108.27107999999998
16203,464,464,108.27107999999998
16219,465,464,108.27107999999998
16235,465,464,108.27107999999998
16251,465,465,108.27107999999998
16267,466,465,108.27107999999998
16283,466,466,108.27107999999998
16299,467,466,108.27107999999998
16315,467,467,108.27107999999998
16331,468,467,84.21083999999999
16347,468,468,84.21083999999999
16363,469,468,84.21083999999999
16379,469,469,84.21083999999999
16395,470,469,84.21083999999999
16411,470,469,96.24095999999999
16427,470,470,96.24095999999999
16443,471,470,96.24095999999999
